name,surname,birth_date,height,role
Saido,Berahino,04/08/1993,180 cm,FW
Salah,Oulad M'hand,20/08/2003,183 cm,MF
Salaheddine,Sbai,21/08/1985,179 cm,DF
Salomon,Olembé,08/12/1980,171 cm,MF
Salif,Diao,10/02/1977,184 cm,MF
Salomón,Rondón,16/09/1989,186 cm,FW
Sam,Ashton,09/10/1986,???,GK
Sam,Baldock,15/03/1989,170 cm,FW
Sam,Byram,16/09/1993,183 cm,DF
Sam,Clucas,25/09/1990,178 cm,MF
Sam,Dalby,07/12/1999,190 cm,FW
Sam,Field,08/05/1998,191 cm,MF
Sam,Gallagher,15/09/1995,193 cm,FW
Sam,Greenwood,26/01/2002,180 cm,FW
Sam,Hewson,28/11/1988,173 cm,MF
Sam,Howes,10/11/1997,190 cm,GK
Sam,Hughes,15/04/1997,197 cm,DF
Sam,Hutchinson,03/08/1989,182 cm,DF
Sam,Johnstone,25/03/1993,193 cm,GK
Sam,Mantom,20/02/1992,175 cm,MF
Sam,Matthews,01/03/1997,176 cm,MF
Sam,McCallum,02/09/2000,177 cm,DF
Sam,McQueen,06/02/1995,181 cm,DF
Sam,McQueen,06/02/1995,181 cm,MF
Sam,Parkin,14/03/1981,188 cm,FW
Sam,Ricketts,11/10/1981,186 cm,DF
Sam,Russell,04/10/1982,183 cm,GK
Sam,Surridge,28/07/1998,190 cm,FW
Sam,Vokes,21/10/1989,186 cm,FW
Sam,Williams,09/06/1987,185 cm,FW
Sam,Williamson,15/10/1987,???,DF
Sam,Woods,11/09/1998,185 cm,DF
Salomon,Kalou,05/08/1985,184 cm,FW
Salva,Ballesta,22/05/1975,184 cm,FW
Sam,Alsop,04/06/1985,180 cm,DF
Saman,Ghoddos,06/09/1993,177 cm,FW
Samassi,Abou,04/04/1973,186 cm,FW
Samba,Diakité,24/01/1989,186 cm,MF
Samir,Nasri,26/06/1987,177 cm,MF
Samed,Yeşil,25/05/1994,178 cm,FW
Sammy,Clingan,13/01/1984,180 cm,MF
Sami,Hyypiä,07/10/1973,193 cm,DF
Samuel,Edozie,28/01/2003,179 cm,FW
Samuel,Eto'o,10/03/1981,180 cm,FW
Samuel,Galindo,18/04/1992,190 cm,MF
Samuel,Magri,30/03/1994,184 cm,DF
Samuel,McMahon,10/02/1976,175 cm,MF
Samuel,Oji,09/10/1985,183 cm,DF
Samuel,Shashoua,13/05/1999,170 cm,MF
Samuel,Shilton,21/07/1978,178 cm,MF
Samir,Carruthers,04/04/1993,173 cm,MF
Sammy,Ameobi,01/05/1992,190 cm,FW
Sander,Westerveld,23/10/1974,190 cm,GK
Samuel,Aiston,21/11/1976,188 cm,MF
Samuele,Dalla Bona,06/02/1981,185 cm,MF
Sandro,,15/03/1989,187 cm,MF
Sander,Berge,14/02/1998,195 cm,MF
Sandor,Torghelle,05/05/1982,186 cm,FW
Sandro,,09/07/1995,175 cm,FW
Santiago,Vergini,03/08/1988,191 cm,DF
Sandy,Robertson,26/04/1971,175 cm,MF
Santi,Cazorla,13/12/1984,168 cm,MF
Sascha,Riether,23/03/1983,176 cm,DF
Santiago,Muñoz,14/08/2002,177 cm,FW
Sasa,Ćurčić,14/02/1972,175 cm,MF
Sascha,Lenhart,16/12/1973,173 cm,MF
Scott,Arfield,01/11/1988,178 cm,MF
Scott,Banks,26/09/2001,183 cm,MF
Scott,Bevan,19/09/1979,196 cm,GK
Scott,Carson,03/09/1985,188 cm,GK
Scott,Dann,14/02/1987,194 cm,DF
Scott,Dobie,10/10/1978,185 cm,FW
Scott,Fitzgerald,13/08/1969,183 cm,DF
Scott,Gemmill,02/01/1971,178 cm,MF
Scott,Golbourne,28/02/1988,173 cm,DF
Scott,Goodwin,13/09/1978,175 cm,MF
Scott,Green,15/01/1970,178 cm,DF
Scott,Harrison,03/09/1993,186 cm,FW
Scott,Hiley,27/09/1968,175 cm,DF
Scott,Howie,04/01/1972,188 cm,GK
Scott,Jamieson,13/10/1988,177 cm,MF
Scott,Jones,01/05/1975,178 cm,DF
Scott,Kay,18/09/1989,???,MF
Scott,Kerr,11/12/1981,175 cm,MF
Scott,Loach,27/05/1988,190 cm,GK
Scott,Malone,25/03/1991,189 cm,DF
Scott,Marshall,01/05/1973,186 cm,DF
Scott,McDonald,21/08/1983,173 cm,FW
Scott,McTominay,08/12/1996,193 cm,MF
Scott,Mean,13/12/1973,180 cm,MF
Scott,Minto,06/08/1971,178 cm,DF
Scott,Murray,26/05/1974,175 cm,MF
Scott,Oakes,05/08/1972,180 cm,FW
Scott,Parker,13/10/1980,175 cm,MF
Scott,Sellars,27/11/1965,170 cm,MF
Scott,Sinclair,25/03/1989,177 cm,MF
Scott,Tancock,29/12/1993,184 cm,DF
Scott,Taylor,05/05/1976,178 cm,FW
Scott,Taylor,23/11/1970,178 cm,MF
Scott,Thomas,30/10/1974,175 cm,MF
Savio,Nsereko,27/07/1989,176 cm,FW
Sead,Hakšabanović,04/05/1999,174 cm,MF
Sead,Kolašinac,20/06/1993,183 cm,DF
Savo,Milošević,02/09/1973,186 cm,FW
Sean,Doherty,10/02/1985,174 cm,MF
Sean,Dundee,07/12/1972,187 cm,FW
Sean,Flynn,13/03/1968,173 cm,MF
Sean,Friars,15/05/1979,173 cm,MF
Sean,Gregan,29/03/1974,188 cm,MF
Sean,Kilgannon,08/03/1981,180 cm,MF
Sean,Longstaff,30/10/1997,181 cm,MF
Sean,McCarthy,12/09/1967,183 cm,FW
Sean,McClare,12/01/1978,175 cm,MF
Sean,Morrison,08/01/1991,194 cm,DF
Sean,Murray,11/10/1993,176 cm,MF
Sean,Prunty,10/07/1980,175 cm,DF
Sean,Scannell,17/09/1990,175 cm,FW
Sean,Thornton,18/05/1983,178 cm,MF
Scott,Allan,28/11/1991,175 cm,FW
Sead,Hajrovic,04/06/1993,184 cm,DF
Sebastián,Leto,30/08/1986,188 cm,MF
Sean,Davis,20/09/1979,180 cm,MF
Sebastian,Larsson,06/06/1985,178 cm,MF
Sebastian,Lletget,03/09/1992,178 cm,MF
Sebastian,Pelzer,24/09/1980,176 cm,DF
Sebastian,Prödl,21/06/1987,196 cm,DF
Sebastian,Svärd,15/01/1983,185 cm,MF
Sebastian,Usai,28/02/1990,190 cm,GK
Seb,Hines,29/05/1988,188 cm,DF
Sebastián,Coates,07/10/1990,196 cm,DF
Sebastian,Kneißl,13/01/1983,182 cm,MF
Sebastien,Schemmel,02/06/1975,178 cm,DF
Segundo,Castillo,15/05/1982,179 cm,MF
Serge,Gnabry,14/07/1995,175 cm,FW
Semi,Ajayi,09/11/1993,193 cm,DF
Sepp,van den Berg,20/12/2001,189 cm,DF
Serge,Aurier,24/12/1992,176 cm,DF
Sergio,Peter,12/10/1986,173 cm,MF
Sergio,Rico,01/09/1993,195 cm,GK
Sergio,Romero,22/02/1987,192 cm,GK
Sergey,Kornilenko,14/06/1983,185 cm,FW
Sergi,Canós,02/02/1997,177 cm,FW
Sergio,Agüero,02/06/1988,173 cm,FW
Serhiy,Rebrov,03/06/1974,171 cm,FW
Seth,Johnson,12/03/1979,178 cm,MF
Seydou,Doumbia,31/12/1987,178 cm,FW
Seyi,Olofinjana,30/06/1980,193 cm,MF
Shabani,Nonda,06/03/1977,182 cm,FW
Shane,Cook,???,???,GK
Shane,Duffy,01/01/1992,193 cm,DF
Shane,Ferguson,12/07/1991,175 cm,MF
Shane,Flynn,14/10/2001,181 cm,MF
Shane,Long,22/01/1987,180 cm,FW
Shane,Lowry,12/06/1989,185 cm,DF
Shaka,Hislop,22/02/1969,198 cm,GK
Shandon,Baptiste,08/04/1998,180 cm,MF
Shaun,Byrne,21/01/1981,175 cm,DF
Shaun,Carey,13/05/1976,175 cm,MF
Shaun,Cooper,05/10/1983,178 cm,DF
Shaun,Cummings,25/02/1989,183 cm,DF
Shaun,Derry,06/12/1977,178 cm,MF
Shaun,Donnellan,16/10/1996,183 cm,DF
Shaun,Goater,25/02/1970,186 cm,FW
Shaun,Holmes,27/12/1980,175 cm,DF
Shaun,MacDonald,17/06/1988,183 cm,MF
Shaun,Maloney,24/01/1983,173 cm,MF
Shaun,Newton,20/08/1975,173 cm,MF
Shaun,Taylor,26/02/1963,186 cm,DF
Shaun,Teale,10/03/1964,???,DF
Shaun,Wright-Phillips,25/10/1981,168 cm,MF
Shane,Cansdell-Sherriff,10/11/1982,183 cm,DF
Shay,Given,20/04/1976,185 cm,GK
Shay,Logan,29/01/1988,173 cm,DF
Shaquile,Coulthirst,02/11/1994,180 cm,FW
Shayne,Lavery,08/12/1998,180 cm,FW
Shaun,Bartlett,31/10/1972,184 cm,FW
Shay,Facey,07/01/1995,179 cm,DF
Shayne,Bradley,08/12/1979,180 cm,FW
Shayon,Harrison,13/07/1997,183 cm,FW
Shefki,Kuqi,10/11/1976,188 cm,FW
Shinji,Okazaki,16/04/1986,175 cm,FW
Shelton,Martis,29/11/1982,185 cm,DF
Sheyi,Ojo,19/06/1997,186 cm,MF
Shola,Shoretire,02/02/2004,171 cm,FW
Shinji,Kagawa,17/03/1989,175 cm,MF
Shkodran,Mustafi,17/04/1992,184 cm,DF
Shola,Ameobi,12/10/1981,191 cm,FW
Sidnei,Tavares,29/09/2001,180 cm,MF
Sieb,Dijkstra,20/10/1966,???,GK
Siem,de Jong,28/01/1989,185 cm,MF
Sil,Swinkels,06/01/2004,191 cm,DF
Silas,,01/09/1976,176 cm,MF
Silvio,Marić,20/03/1975,177 cm,MF
Simon,Charlton,25/10/1971,172 cm,MF
Simon,Church,10/12/1988,183 cm,FW
Simon,Coleman,13/03/1968,183 cm,DF
Simon,Cox,28/04/1987,180 cm,FW
Simon,Davies,23/04/1974,183 cm,MF
Simon,Davies,23/10/1979,178 cm,MF
Simon,Dawkins,01/12/1987,178 cm,MF
Simon,Donnelly,01/12/1974,175 cm,MF
Simon,Elliott,10/06/1974,180 cm,MF
Simon,Francis,16/02/1985,191 cm,DF
Simon,Grayson,16/12/1969,183 cm,DF
Simon,Haworth,30/03/1977,186 cm,FW
Simon,Johnson,09/03/1983,175 cm,MF
Simon,Lappin,25/01/1983,180 cm,MF
Simon,Mignolet,06/03/1988,193 cm,GK
Simon,Milton,23/08/1963,178 cm,MF
Simon,Miotto,05/09/1969,185 cm,GK
Simon,Moore,19/05/1990,191 cm,GK
Simon,Ramsden,17/12/1981,183 cm,DF
Simon,Rodger,03/10/1971,175 cm,MF
Simon,Royce,09/09/1971,188 cm,GK
Simon,Spencer,10/09/1976,175 cm,MF
Simon,Stewart,01/11/1973,186 cm,DF
Simon,Tracey,09/12/1967,183 cm,GK
Simon,Vukčević,29/01/1986,179 cm,MF
Simon,Walton,13/09/1987,186 cm,MF
Simon,Webb,19/01/1978,180 cm,DF
Simon,Webster,20/01/1964,183 cm,DF
Simon,Wormull,01/12/1976,178 cm,MF
Simeon,Jackson,28/03/1987,175 cm,FW
Simo,Valakari,28/04/1973,180 cm,MF
Simon,Barker,04/11/1964,175 cm,MF
Sixto,Peralta,16/04/1979,178 cm,MF
Sofiane,Féghouli,26/12/1989,177 cm,MF
Slaven,Bilić,11/09/1968,188 cm,DF
Slaviša,Jokanović,16/08/1968,190 cm,MF
Sol,Campbell,18/09/1974,189 cm,DF
Sofiane,Boufal,17/09/1993,175 cm,MF
Sokratis,Papastathopoulos,09/06/1988,186 cm,DF
Sol,Bamba,13/01/1985,190 cm,DF
Soldado,,27/05/1985,180 cm,FW
Solly,March,20/07/1994,180 cm,MF
Somen,Tchoyi,29/03/1983,190 cm,MF
Sone,Aluko,19/02/1989,173 cm,MF
Sotirios,Kyrgiakos,23/07/1979,193 cm,DF
Souleymane,Diawara,24/12/1978,185 cm,DF
Spase,Dilevski,13/05/1985,180 cm,DF
Stéphane,Henchoz,07/09/1974,188 cm,DF
Stéphane,M'bia,20/05/1986,189 cm,MF
Stéphane,Sessègnon,01/06/1984,172 cm,MF
Stéphane,Zubar,09/10/1986,187 cm,DF
Spencer,Prior,22/04/1971,191 cm,DF
Ståle,Stensaas,07/07/1971,179 cm,DF
Stan,Lazaridis,16/08/1972,175 cm,MF
Stéphane,Dalmat,16/02/1979,180 cm,MF
Stanislav,Varga,08/10/1972,196 cm,DF
Stacy,Long,11/01/1985,173 cm,FW
Stan,Collymore,22/01/1971,188 cm,FW
Stanislav,Manolev,16/12/1985,185 cm,DF
Stathis,Tavlaridis,25/01/1980,186 cm,DF
Stefan,Maierhofer,16/08/1982,202 cm,FW
Stefan,Malz,15/06/1972,182 cm,MF
Stefan,Moore,28/09/1983,180 cm,FW
Stefan,Oakes,06/09/1978,180 cm,MF
Stefan,O'Connor,23/01/1997,193 cm,DF
Stefan,Postma,06/10/1976,201 cm,GK
Stefan,Savić,08/01/1991,187 cm,DF
Stefan,Schnoor,18/04/1971,183 cm,DF
Stefan,Schwarz,18/04/1969,180 cm,MF
Stefan,Wessels,28/02/1979,189 cm,GK
Steed,Malbranque,06/01/1980,171 cm,MF
Stefano,Gioacchini,25/11/1976,180 cm,FW
Stefano,Okaka,09/08/1989,186 cm,FW
Stefán,Gíslason,15/03/1980,193 cm,MF
Steffen,Iversen,10/11/1976,185 cm,FW
Steffen,Karl,03/02/1970,182 cm,DF
Stefan,Beinlich,13/01/1972,180 cm,MF
Stephan,Lichtsteiner,16/01/1984,182 cm,DF
Stefano,Eranio,29/12/1966,180 cm,MF
Stephen,Bywater,07/06/1981,191 cm,GK
Stephen,Carr,29/08/1976,175 cm,DF
Stephen,Clemence,31/03/1978,181 cm,MF
Stephen,Cosgrove,29/12/1980,175 cm,MF
Stephen,Crainey,22/06/1981,175 cm,DF
Stephen,Darby,06/10/1988,174 cm,DF
Stephen,Duke-McKenna,17/08/2000,170 cm,MF
Stephen,Elliott,06/01/1984,176 cm,FW
Stephen,Glass,23/05/1976,175 cm,MF
Stephen,Hale,06/01/1973,170 cm,MF
Stephen,Henderson,02/05/1988,188 cm,GK
Stephen,Hendrie,08/01/1995,178 cm,DF
Stephen,Hodgson,23/12/1981,180 cm,GK
Stephen,Howey,26/10/1971,186 cm,DF
Stephen,Hughes,18/09/1976,183 cm,MF
Stephen,Hunt,01/08/1981,175 cm,MF
Stephen,Husband,29/10/1990,178 cm,MF
Stephen,Ireland,22/08/1986,175 cm,MF
Stephen,Jordan,06/03/1982,183 cm,DF
Stephen,Kelly,06/09/1983,184 cm,DF
Stephen,Kingsley,23/07/1994,178 cm,DF
Stephen,McAnespie,01/02/1972,175 cm,DF
Stephen,McPhail,09/12/1979,179 cm,MF
Stephen,Melton,03/10/1978,180 cm,MF
Stephen,Morgan,19/09/1968,180 cm,DF
Stephen,Quinn,01/04/1986,168 cm,MF
Stephen,Sama,05/03/1993,188 cm,DF
Stephen,Ward,20/08/1985,184 cm,DF
Stephen,Warnock,12/12/1981,183 cm,DF
Stephen,Warnock,12/12/1981,183 cm,MF
Stephen,White,02/01/1959,???,FW
Stephen,Wright,08/02/1980,183 cm,DF
Stephen,Wright,27/08/1971,178 cm,DF
Steffen,Freund,19/01/1970,180 cm,MF
Stephan,Andersen,26/11/1981,188 cm,GK
Stephen,Blatherwick,20/09/1973,186 cm,DF
Steve,Baker,08/09/1978,178 cm,DF
Steve,Basham,02/12/1977,180 cm,FW
Steve,Bould,16/11/1962,193 cm,DF
Steve,Brooker,21/05/1981,183 cm,FW
Steve,Brown,13/05/1972,184 cm,DF
Steve,Bruce,31/12/1960,183 cm,DF
Steve,Chettle,27/09/1968,186 cm,DF
Steve,Claridge,10/04/1966,180 cm,FW
Steve,Clarke,29/08/1963,178 cm,DF
Steve,Cook,19/04/1991,185 cm,DF
Steve,Cooke,15/02/1983,173 cm,MF
Steve,De Ridder,25/02/1987,178 cm,FW
Steve,Finnan,24/04/1976,175 cm,DF
Steve,Froggatt,09/03/1973,178 cm,MF
Steve,Gohouri,08/02/1981,190 cm,DF
Steve,Guinan,24/12/1975,186 cm,FW
Steve,Guppy,29/03/1969,181 cm,MF
Steve,Harkness,27/08/1971,178 cm,DF
Steve,Harper,14/03/1975,188 cm,GK
Steve,Haslam,06/09/1979,180 cm,DF
Steve,Hitchen,28/11/1976,173 cm,DF
Steve,Hodge,25/10/1962,185 cm,MF
Steve,Jones,17/03/1970,180 cm,FW
Steve,Kabba,07/03/1981,178 cm,FW
Steve,Laurie,30/12/1982,191 cm,DF
Steve,Lomas,18/01/1974,183 cm,MF
Steve,Mandanda,28/03/1985,185 cm,GK
Steve,Marlet,10/01/1974,180 cm,FW
Steve,Mautone,10/08/1970,???,GK
Steve,McMahon,20/08/1961,176 cm,MF
Steve,McManaman,11/02/1972,185 cm,MF
Steve,McMillan,19/01/1976,173 cm,DF
Steve,Morison,29/08/1983,188 cm,FW
Steve,Morrow,02/07/1970,180 cm,DF
Steve,Mounié,29/09/1994,190 cm,FW
Steve,Nicol,11/12/1961,177 cm,DF
Steve,Ogrizović,12/09/1957,196 cm,GK
Steve,Palmer,31/03/1968,186 cm,DF
Steve,Pears,22/01/1962,183 cm,GK
Steve,Potts,07/05/1967,170 cm,DF
Steve,Redmond,02/11/1967,180 cm,DF
Steve,Reeves,24/09/1974,180 cm,GK
Steve,Sedgley,26/05/1968,186 cm,MF
Steve,Simonsen,03/04/1979,188 cm,GK
Steve,Slade,06/10/1975,180 cm,FW
Steve,Staunton,19/01/1969,185 cm,DF
Steve,Stone,20/08/1971,176 cm,MF
Steve,Talboys,18/09/1966,180 cm,MF
Steve,Thompson,02/11/1964,180 cm,MF
Steve,Vickers,13/10/1967,185 cm,DF
Steve,Walsh,03/11/1964,191 cm,DF
Steve,Watson,01/04/1974,183 cm,DF
Steve,Whitton,04/12/1960,185 cm,FW
Steve,Wood,02/02/1963,???,DF
Stern,John,30/10/1976,185 cm,FW
Steven,Berghuis,19/12/1991,182 cm,FW
Steven,Bergwijn,08/10/1997,178 cm,FW
Steven,Caldwell,12/09/1980,182 cm,DF
Steven,Caulker,29/12/1991,191 cm,DF
Steven,Davis,01/01/1985,172 cm,MF
Steven,Defour,15/04/1988,175 cm,MF
Steven,Elliott,29/10/1978,188 cm,DF
Steven,Ferguson,25/02/1983,168 cm,MF
Steven,Fletcher,26/03/1987,185 cm,FW
Steven,Gerrard,30/05/1980,188 cm,MF
Steven,Hampshire,17/10/1979,178 cm,FW
Steven,Irwin,29/09/1990,???,DF
Steven,Istead,23/04/1986,173 cm,MF
Steven,Logan,10/09/1994,178 cm,MF
Steven,Mouyokolo,24/01/1987,190 cm,DF
Steven,Naismith,14/09/1986,178 cm,FW
Steven,N'Zonzi,15/12/1988,196 cm,MF
Steven,Pienaar,17/03/1982,176 cm,MF
Steven,Pressley,11/10/1973,183 cm,DF
Steven,Reid,10/03/1981,180 cm,DF
Steven,Schumacher,30/04/1984,183 cm,MF
Steven,Sessegnon,18/05/2000,174 cm,DF
Steven,Sidwell,14/12/1982,178 cm,MF
Steven,Taylor,23/01/1986,186 cm,DF
Steven,Thompson,14/10/1978,187 cm,FW
Steven,Thomson,23/01/1978,173 cm,MF
Steven,Watt,01/05/1985,191 cm,DF
Steven,Whittaker,16/06/1984,186 cm,DF
Steven,Yates,29/01/1970,180 cm,DF
Stevan,Jovetić,02/11/1989,183 cm,FW
Steve,Agnew,09/11/1965,178 cm,MF
Stewart,Downing,22/07/1984,180 cm,MF
Stewart,Kerr,13/11/1974,187 cm,GK
Stewart,Robson,06/11/1964,???,MF
Steven,Alzate,08/09/1998,180 cm,MF
Stig,Johansen,13/06/1972,178 cm,FW
Stig,Tøfting,14/08/1969,176 cm,MF
Stevland,Angus,16/09/1980,183 cm,DF
Stewart,Castledine,22/01/1973,186 cm,MF
Stig,Inge Bjørnebye,11/12/1969,178 cm,DF
Stuart,Armstrong,30/03/1992,183 cm,MF
Stuart,Barlow,16/07/1968,178 cm,FW
Stuart,Campbell,09/12/1977,178 cm,MF
Stuart,Dallas,19/04/1991,183 cm,DF
Stuart,Elliott,27/08/1977,173 cm,MF
Stuart,Gray,19/04/1960,???,DF
Stuart,Holden,01/08/1985,178 cm,MF
Stuart,McCall,10/06/1964,168 cm,MF
Stuart,McKinstry,18/09/2002,179 cm,FW
Stuart,Nethercott,21/03/1973,186 cm,DF
Stuart,Nicholson,03/02/1987,178 cm,FW
Stuart,O'Keefe,04/03/1991,173 cm,MF
Stuart,Parnaby,19/07/1982,180 cm,DF
Stuart,Pearce,24/04/1962,177 cm,DF
Stuart,Ripley,20/11/1967,180 cm,MF
Stuart,Slater,27/03/1969,175 cm,MF
Stuart,Taylor,28/11/1980,195 cm,GK
Stuart,Thom,27/12/1976,188 cm,DF
Stuart,Whittaker,02/01/1975,170 cm,MF
Stuart,Wilson,16/09/1977,173 cm,MF
Stilian,Petrov,05/07/1979,180 cm,MF
Stipe,Pletikosa,08/01/1979,193 cm,GK
Stuart,Anderson,22/04/1986,183 cm,MF
Stylianos,Giannakopoulos,12/07/1974,172 cm,MF
Suk-young,Yun,13/02/1990,183 cm,DF
Sullay,Kaikai,26/08/1995,182 cm,MF
Sulley,Ali Muntari,27/08/1984,179 cm,MF
Sung-yueng,Ki,24/01/1989,187 cm,MF
Sylvain,Ebanks-Blake,29/03/1986,178 cm,FW
Sylvain,Legwinski,10/06/1973,186 cm,MF
Sylvain,Marveaux,15/04/1986,172 cm,MF
Sylvain,Wiltord,10/05/1974,174 cm,FW
Suso,,19/11/1993,177 cm,MF
Svetoslav,Todorov,30/08/1978,182 cm,FW
Sylvain,Distin,16/12/1977,191 cm,DF
Sylvester,Jasper,13/09/2001,180 cm,FW
Sylvinho,,12/04/1974,173 cm,DF
Szilárd,Németh,08/08/1977,178 cm,FW
Tafari,Moore,05/07/1997,173 cm,DF
Taher,El-Khalej,16/06/1968,189 cm,DF
Tahith,Chong,04/12/1999,185 cm,FW
Takehiro,Tomiyasu,05/11/1998,188 cm,DF
Takumi,Minamino,16/01/1995,174 cm,MF
Tamás,Priskin,27/09/1986,189 cm,FW
Tal,Ben Haim,31/03/1982,183 cm,DF
Talal,El-Karkouri,08/07/1976,186 cm,DF
Tamás,Kádár,14/03/1990,188 cm,DF
Tamika,Mkandawire,28/05/1983,183 cm,DF
Tamir,Cohen,04/03/1984,181 cm,MF
Tammy,Abraham,02/10/1997,191 cm,FW
Tanguy,NDombèlé,28/12/1996,181 cm,MF
Taribo,West,26/03/1974,186 cm,DF
Tariq,Lamptey,30/09/2000,164 cm,DF
Tariqe,Fosu-Henry,05/11/1995,180 cm,FW
Tashan,Oakley-Boothe,14/02/2000,182 cm,MF
Taylor,Harwood-Bellis,30/01/2002,188 cm,DF
Taylor,Perry,15/07/2001,180 cm,MF
Taylor,Richards,04/12/2000,180 cm,MF
Tawanda,Maswanhise,20/11/2002,180 cm,MF
Taye,Taïwo,16/04/1985,182 cm,DF
Teddy,Lučić,15/04/1973,187 cm,DF
Teddy,Sharman-Lowe,19/01/2003,189 cm,GK
Teddy,Sheringham,02/04/1966,183 cm,FW
Taylor,Gardner-Hickman,30/12/2001,188 cm,DF
Taylor-Jay,Hart,18/12/2003,179 cm,MF
Teemu,Tainio,27/11/1979,176 cm,MF
Teddy,Jenks,12/03/2002,191 cm,MF
Teden,Mengi,30/04/2002,183 cm,DF
Teemu,Pukki,29/03/1990,180 cm,FW
Teerathep,Winothai,16/02/1985,172 cm,FW
Temur,Ketsbaia,18/03/1968,183 cm,MF
Tendayi,Darikwa,13/12/1991,188 cm,MF
Terry,Dunfield,20/02/1982,170 cm,MF
Terry,Fenwick,17/11/1959,185 cm,DF
Terry,Hurlock,22/09/1958,175 cm,MF
Terry,Phelan,16/03/1967,173 cm,DF
Terence,Kongolo,14/02/1994,188 cm,DF
Terrell,Forbes,17/08/1981,183 cm,DF
Theo,Robinson,22/01/1989,175 cm,FW
Theo,Walcott,16/03/1989,175 cm,FW
Terry,Cooke,05/08/1976,170 cm,MF
Thanawat,Suengchitthawon,08/01/2000,170 cm,MF
Theo,Corbeanu,17/05/2002,190 cm,FW
Thiago,Silva,22/09/1984,183 cm,DF
Theodoros,Zagorakis,27/10/1971,178 cm,MF
Theofanis,Gekas,23/05/1980,179 cm,FW
Thiago,,11/04/1991,174 cm,MF
Thierry,Bonalair,14/06/1966,173 cm,MF
Thierry,Henry,17/08/1977,188 cm,FW
Thierry,Small,01/08/2004,177 cm,DF
Thibaud,Verlinden,09/07/1999,173 cm,FW
Thibaut,Courtois,11/05/1992,200 cm,GK
Thierry,Ambrose,28/03/1997,178 cm,FW
Thomas,Butler,02/04/1981,170 cm,FW
Thomas,Butler,02/04/1981,170 cm,MF
Thomas,Dickson-Peters,16/09/2002,172 cm,FW
Thomas,Eisfeld,18/01/1993,177 cm,MF
Thomas,Gaardsøe,23/11/1979,188 cm,DF
Thomas,Gravesen,11/03/1976,178 cm,MF
Thomas,Helmer,21/04/1965,185 cm,DF
Thomas,Helveg,24/06/1971,180 cm,DF
Thomas,Hitzlsperger,05/04/1982,185 cm,MF
Thomas,Hutchinson,12/02/1982,186 cm,DF
Thomas,McGill,25/03/2000,185 cm,GK
Thomas,Morgan,30/03/1977,173 cm,MF
Thomas,Myhre,16/10/1973,192 cm,GK
Thomas,Partey,13/06/1993,185 cm,MF
Thomas,Sørensen,12/06/1976,195 cm,GK
Thomas,Vermaelen,14/11/1985,183 cm,DF
Thievy,Bifouma,13/05/1992,180 cm,FW
Tiago,Ilori,26/02/1993,190 cm,DF
Thimothée,Atouba,17/02/1982,190 cm,DF
Thomas,Barkhuizen,04/07/1993,175 cm,FW
Tiago,,02/05/1981,183 cm,MF
Tim,Breacker,02/07/1965,180 cm,DF
Tim,Cahill,06/12/1979,178 cm,MF
Tim,Flowers,03/02/1967,191 cm,GK
Tim,Howard,06/03/1979,195 cm,GK
Tim,Iroegbunam,12/08/2002,175 cm,MF
Tim,Krul,03/04/1988,193 cm,GK
Tim,McCann,22/03/1980,175 cm,DF
Tim,Payne,10/01/1994,179 cm,FW
Tim,Ream,05/10/1987,186 cm,DF
Tim,Sherwood,06/02/1969,183 cm,MF
Tie,Li,18/05/1977,183 cm,MF
Tiemoué,Bakayoko,17/08/1994,189 cm,MF
Tim,Blake,25/09/1975,???,DF
Timothy,Eyoma,29/01/2000,183 cm,DF
Timothy,Fosu-Mensah,02/01/1998,185 cm,DF
Timm,Klose,09/05/1988,193 cm,DF
Timo,Werner,06/03/1996,181 cm,FW
Timothy,Castagne,05/12/1995,185 cm,DF
Tino,Anjorin,23/11/2001,186 cm,MF
Titi,Camara,17/11/1972,186 cm,FW
Titus,Bramble,21/07/1981,187 cm,DF
Toby,King,04/01/2002,176 cm,MF
Tobi,Omole,17/12/1999,189 cm,DF
Tobias,Linderoth,21/04/1979,175 cm,MF
Toby,Alderweireld,02/03/1989,186 cm,DF
Todd,Cantwell,27/02/1998,177 cm,MF
Tom,Beadling,16/01/1996,186 cm,DF
Tom,Cairney,20/01/1991,185 cm,MF
Tom,Carroll,28/05/1992,177 cm,MF
Tom,Cleverley,12/08/1989,175 cm,MF
Tom,Craddock,14/10/1986,173 cm,MF
Tom,Cruise,09/03/1991,183 cm,DF
Tom,Davies,30/06/1998,180 cm,MF
Tom,Davis,17/02/1984,177 cm,MF
Tom,Dele-Bashiru,17/09/1999,179 cm,MF
Tom,Donegan,15/09/1992,???,MF
Tom,Eaves,14/01/1992,191 cm,FW
Tom,Edwards,22/01/1999,176 cm,DF
Tom,Glover,24/12/1997,190 cm,GK
Tom,Heaton,15/04/1986,188 cm,GK
Tom,Hitchcock,01/10/1992,178 cm,FW
Tom,Huddlestone,28/12/1986,191 cm,MF
Tom,Ince,30/01/1992,178 cm,FW
Tom,Ince,30/01/1992,178 cm,MF
Tom,James,15/04/1996,180 cm,DF
Tom,Lawrence,13/01/1994,175 cm,FW
Tom,Peeters,25/09/1978,176 cm,MF
Tom,Phillips,15/05/1981,183 cm,GK
Tom,Robson,11/09/1995,180 cm,DF
